,UserName,Class_before,PredClass_before,Class,PredClass
140,cs2365133,1,1,1,1
141,cs2374238,1,1,1,1
145,cs2391241,1,1,1,1
146,cs2391249,1,1,1,1
147,cs2391264,1,1,1,1
148,cs2392333,1,1,1,1
149,cs2394644,1,1,1,1
150,cs2402849,1,1,1,1
151,cs2434529,1,1,1,1
152,cs2445626,1,1,1,1
154,cs2446806,1,1,1,1
155,cs2446845,1,1,1,1
156,cs2449713,1,1,1,1
158,cs2462112,1,1,1,1
159,cs2467876,1,1,1,1
160,cs2488520,1,1,1,1
161,cs2573330,1,1,1,1
164,cs2626370,1,1,1,1
165,cs3297678,1,1,1,1
166,cs3325341,1,1,1,1
167,cs3411920,1,1,1,1
168,cs3540950,1,1,1,1
169,cs3682254,1,1,1,1
170,csegura0013,1,1,1,1
171,cutesseong,1,1,1,1
172,cvas0116,1,1,1,1
173,cwkalice39623,1,1,1,1
174,damianoc2009c,1,1,1,1
175,darthvader2019,1,1,1,1
177,datboris,1,1,1,1
179,derpyderp20220,1,1,1,1
180,dinoboy299,1,1,1,1
181,escada21,1,1,1,1
183,european_bosnia,1,1,1,1
184,evlavs,1,1,1,1
185,fanaysia,1,1,1,1
186,fatimahsyifa14,1,1,1,1
187,finatere,1,1,1,1
188,gesimmons2024,1,1,1,1
189,ghelilasdino,1,1,1,1
190,gladkid400,1,1,1,1
191,greatcastle,1,1,1,1
192,h9uj,1,1,1,1
193,hadrei18,1,1,1,1
195,harrypotter_21,1,1,1,1
196,hedgehogsarelife,1,1,1,1
197,hoy_people,1,1,1,1
198,hudaos_,1,1,1,1
199,ilyagfr,1,1,1,1
200,iraqste,1,1,1,1
201,ismael3222,1,1,1,1
202,itsfreerealestates,1,1,1,1
203,jOleen_P,1,1,1,1
204,jace_OwEn,1,1,1,1
205,jackrules5225,1,1,1,1
206,janhan2018,1,1,1,1
207,jaredeye,1,1,1,1
208,jcook4231,1,1,1,1
209,jcooperhfseagles,1,1,1,1
210,jmassaro45,1,1,1,1
211,joaOli6,1,1,1,1
212,joel_stlluis,1,1,1,1
213,juanpb94,1,1,1,1
214,kawhileonard09,1,1,1,1
215,kea2019,1,1,1,1
216,kiki888888,1,1,1,1
217,kirill_ch_2010,1,1,1,1
218,kokichibestboi,1,1,1,1
220,lbt2019ehs,1,1,1,1
222,liltka,1,1,1,1
223,linosb18,1,1,1,1
224,lmontele1,1,1,1,1
225,maatiglezz7,1,1,1,1
226,martineziraide,1,1,1,1
227,masterdma,1,1,1,1
228,matexhi,1,1,1,1
229,melly2354,1,1,1,1
231,minions9063,1,1,1,1
232,mlpg5,1,1,1,1
233,nicoli020878,1,1,1,1
234,nortonc01,1,1,1,1
235,ocelotman556,1,1,1,1
236,omegamario14,1,1,1,1
237,optimusneul,1,1,1,1
238,owueasd,1,1,1,1
239,passive_driftblaze,1,1,1,1
240,pd5ws9lf,1,1,1,1
241,pedro98765,1,1,1,1
243,phw0208,1,1,1,1
244,platinumtiger5457,1,1,1,1
245,porter123456789,1,1,1,1
247,qusdy0628,1,1,1,1
248,ridepaper,1,1,1,1
249,ryanmcanada,1,1,1,1
252,s185d2110,1,1,1,1
253,samudn10,1,1,1,1
254,scratchbossen,1,1,1,1
255,seminfo2018,1,1,1,1
256,shabow3,1,1,1,1
257,shunsuketodo,1,1,1,1
258,siemlove2,1,1,1,1
259,snipershot2582,1,1,1,1
260,tabbycat000,1,1,1,1
261,teiluj2006,1,1,1,1
263,tuv622431,1,1,1,1
264,victorfritoli,1,1,1,1
267,whcoco,1,1,1,1
268,wonderousWarlock,1,1,1,1
269,xxxltentons,1,1,1,1
270,yureet,1,1,1,1
271,----PHHedgehog----,0,0,0,0
273,-FlourishTruly-,0,0,0,0
274,-ZeRo_Gravity-,0,0,0,0
276,18b3_christopher,0,0,0,0
277,18b3_kayla,0,0,0,0
278,18b3_roman,0,0,0,0
279,18b3_sabina,0,0,0,0
280,90914Thelma,0,0,0,0
281,AK26233,0,0,0,0
284,AedanWsb2,0,0,0,0
285,AnnSSB2,0,0,0,0
287,Astigmatism,0,0,0,0
288,BaseBall_Queen123,0,0,0,0
289,BranVill,0,0,0,0
295,Devil_666_Demon,0,0,0,0
296,Diego1536,0,0,0,0
302,IAMAGOD88,0,0,0,0
303,Ian_CR,0,0,0,0
306,JosueG0501,0,0,0,0
307,KAYLAKATZUN,0,0,0,0
310,LERATOtara10,0,0,0,0
311,Leehsa,0,0,0,0
312,LenaTheScratchFan,0,0,0,0
314,MKAreview,0,0,0,0
315,MittenAP,0,0,0,0
316,MohammadUddin,0,0,0,0
317,MoonlightDragon2,0,0,0,0
318,NE8-anova01-Remix,0,0,0,0
319,PATRICKGHOSTRIDER,0,0,0,0
320,Pixel_paw,0,0,0,0
321,QweenLisa,0,0,0,0
322,RebeccaRose777,0,0,0,0
323,RedPandy15,0,0,0,0
324,SalvaPro9d,0,0,0,0
325,Scratcher3747823939,0,0,0,0
330,Smidgen37,0,0,0,0
331,Snow-Flake101,0,0,0,0
336,TinyTerror54577,0,0,0,0
340,aesthetis,0,0,0,0
344,bkdudgeon,0,0,0,0
345,catzrulezalwayz,0,0,0,0
346,chocolatewolfii,0,0,0,0
348,cs2358417,0,0,0,0
350,cs2382668,0,0,0,0
351,cs2418515,0,0,0,0
352,cs2449679,0,0,0,0
355,cs459893,0,0,0,0
359,fanc250,0,0,0,0
366,noaf3,0,0,0,0
367,olivia1236,0,0,0,0
369,sacsafe3,0,0,0,0
374,szymonevil,0,0,0,0
375,thelifeofdeath2,0,0,0,0
377,uniprincess2,0,0,0,0
378,velvet-chan,0,0,0,0
379,watermelonberry,0,0,0,0
381,yourboy2289,0,0,0,0
383,10018801,1,1,1,1
384,131David,1,1,1,1
385,20011660,1,1,1,1
386,20012374,1,1,1,1
387,204e,1,1,1,1
388,22rothh,1,1,1,1
389,247JMS,1,1,1,1
390,27pdai,1,1,1,1
391,28_bombard_mint_fans,1,1,1,1
392,340451af,1,1,1,1
393,362maratbelarusian,1,1,1,1
394,3pbob13,1,1,1,1
395,406646NS,1,1,1,1
396,5-B559,1,1,1,1
397,5-FazCoins,1,1,1,1
398,613363,1,1,1,1
399,8011185AH,1,1,1,1
400,8011325OW,1,1,1,1
402,ASpenMeredith,1,1,1,1
404,Abdullaah_5CC,1,1,1,1
405,Aiden2882,1,1,1,1
407,Alejandro5D23,1,1,1,1
408,AlexGaming8DK,1,1,1,1
409,Alex_Eitel,1,1,1,1
410,Alexbrine12345,1,1,1,1
411,Alien_Scratcher,1,1,1,1
412,Alita2010,1,1,1,1
413,AlvaroVT,1,1,1,1
415,AydGar72,1,1,1,1
416,BellaPPG,1,1,1,1
417,Benitjai000,1,1,1,1
418,BoboNovember,1,1,1,1
419,Breadboi21,1,1,1,1
420,CG_2028,1,1,1,1
421,CND_ParkerS,1,1,1,1
422,Cappuccini,1,1,1,1
423,Chico-and-rainbow,1,1,1,1
424,CodeBrick26,1,1,1,1
425,ColSSan2018,1,1,1,1
426,ConorThompson,1,1,1,1
427,CrushCoder,1,1,1,1
429,DK4L3,1,1,1,1
431,Dawn1128,1,1,1,1
432,Dr_McNinja,1,1,1,1
433,Eastcoast6,1,1,1,1
434,Egor_,1,1,1,1
435,Enot2018,1,1,1,1
436,FGH142,1,1,1,1
437,Fadead,1,1,1,1
438,Fisheater9,1,1,1,1
439,Flamelalo10,1,1,1,1
440,FrankTheTank2010,1,1,1,1
442,Galaxy_FQ10,1,1,1,1
443,GlitterRainbow122,1,1,1,1
444,HarryPlotter7,1,1,1,1
445,Hfowler421842,1,1,1,1
446,Hiatt5185,1,1,1,1
447,Hope_Drift,1,1,1,1
449,IPressedAButton,1,1,1,1
450,IamGroot567,1,1,1,1
451,J-G-A,1,1,1,1
452,JTWT1,1,1,1,1
453,Javi_marcus,1,1,1,1
454,JonahRodriguez9,1,1,1,1
455,Jordan2104,1,1,1,1
456,Josephine-o,1,1,1,1
458,Just-sometrash,1,1,1,1
459,KZFCS19,1,1,1,1
460,Kali250,1,1,1,1
461,Kalo915,1,1,1,1
462,Kaydence3402,1,1,1,1
463,KeenStephanie19,1,1,1,1
464,LG050493,1,1,1,1
466,Llamabro2000,1,1,1,1
467,LordeWaffles,1,1,1,1
468,Lsant0764,1,1,1,1
469,Lupita1023,1,1,1,1
471,ML242918,1,1,1,1
473,MarioLuigiSonicFan,1,1,1,1
474,Meitue,1,1,1,1
476,MidnightDragonKeeper,1,1,1,1
477,MoNKeY_boii_tReY_WeY,1,1,1,1
479,NamasteKhul,1,1,1,1
480,NatashaB96,1,1,1,1
481,Nightrage6000,1,1,1,1
482,OGR769,1,1,1,1
483,OnofrioSiniscalchi,1,1,1,1
484,PaigeProductions,1,1,1,1
485,PartyAnimal20,1,1,1,1
487,PinkUnicornxox,1,1,1,1
488,PotatoBot1985,1,1,1,1
490,PrinceOfSpades,1,1,1,1
491,RALI4,1,1,1,1
492,RUFF_MEOW_RUFF_MEOW,1,1,1,1
493,RagerDanger,1,1,1,1
494,Rainbowkid35,1,1,1,1
495,Reason995,1,1,1,1
497,Roran0207,1,1,1,1
500,Ryedaflyguy,1,1,1,1
501,Sergio102019,1,1,1,1
502,ShakiraE1,1,1,1,1
503,ShinyManga,1,1,1,1
504,Skippy_The_Farmer,1,1,1,1
505,SkylarHudson,1,1,1,1
506,SmolDoodler,1,1,1,1
507,Softball0525,1,1,1,1
508,SpOoKySpRiTe,1,1,1,1
509,Spartan051608,1,1,1,1
510,THjoaquin,1,1,1,1
511,TacoMan8673,1,1,1,1
512,Telianar,1,1,1,1
513,TheGamingNogOps,1,1,1,1
514,TheGrefg7,1,1,1,1
515,Thepuppysayswoof,1,1,1,1
516,Tigergirlmelody,1,1,1,1
517,Tony_Baldacci,1,1,1,1
518,ToothlessGrins,1,1,1,1
519,UserCdfjer,1,1,1,1
520,Veericks,1,1,1,1
522,Yannakins123,1,1,1,1
523,acarmona0042,1,1,1,1
524,adriana_stlluis,1,1,1,1
525,adriansalasbello,1,1,1,1
526,ajuneau,1,1,1,1
527,aleprim2019,1,1,1,1
528,alexburgos19,1,1,1,1
531,anitag2008c,1,1,1,1
532,as9nik,1,1,1,1
533,bambi918,1,1,1,1
534,becauseme24,1,1,1,1
535,bigcheddar42,1,1,1,1
536,blazquezrocio,1,1,1,1
537,brendolamapola,1,1,1,1
539,camgotoofd,1,1,1,1
540,cheesenhamboi23,1,1,1,1
541,cooly10,1,1,1,1
543,cs1670391,1,1,1,1
544,cs2360114,1,1,1,1
546,cs2364302,1,1,1,1
547,cs2366948,1,1,1,1
548,cs2366953,1,1,1,1
549,cs2371945,1,1,1,1
550,cs2372011,1,1,1,1
551,cs2381674,1,1,1,1
552,cs2388732,1,1,1,1
554,cs2391253,1,1,1,1
555,cs2391263,1,1,1,1
556,cs2395828,1,1,1,1
557,cs2399843,1,1,1,1
558,cs2404408,1,1,1,1
559,cs2423082,1,1,1,1
560,cs2436392,1,1,1,1
561,cs2451308,1,1,1,1
562,cs2466951,1,1,1,1
565,cs2509680,1,1,1,1
566,cs2531565,1,1,1,1
567,cs2578779,1,1,1,1
568,cs2608223,1,1,1,1
570,cs3033787,1,1,1,1
571,cs3075189,1,1,1,1
572,cs3193496,1,1,1,1
573,cs3230591,1,1,1,1
574,cs3708826,1,1,1,1
576,cyniaa,1,1,1,1
577,danielvcanada,1,1,1,1
578,david_0822,1,1,1,1
579,draguta909,1,1,1,1
581,emmafox8,1,1,1,1
582,fazbearcoding_gaming,1,1,1,1
584,g34371,1,1,1,1
585,gebarmmer,1,1,1,1
586,ghostseeeker2017,1,1,1,1
587,gibguy1111,1,1,1,1
589,gulloa0009,1,1,1,1
590,haileyt_,1,1,1,1
591,hcps-ferrelltp,1,1,1,1
592,hectorgomez19,1,1,1,1
593,henrys2023,1,1,1,1
594,iBAGFORFUN,1,1,1,1
595,ica2019ehs,1,1,1,1
596,jayton618,1,1,1,1
597,jeoforkansi,1,1,1,1
598,jgarcia1755,1,1,1,1
599,jl541,1,1,1,1
601,jorgepascua19,1,1,1,1
602,kadpay18,1,1,1,1
603,kalismall,1,1,1,1
604,kamikami-king,1,1,1,1
605,kandyceebcms,1,1,1,1
606,kenankalemaj,1,1,1,1
607,kittenjess404,1,1,1,1
608,koopflop,1,1,1,1
610,kyattuyama,1,1,1,1
614,logaprogman,1,1,1,1
615,matmendozam2019,1,1,1,1
616,mb4597,1,1,1,1
617,michael9089,1,1,1,1
618,mine900,1,1,1,1
619,mmcpherson2020,1,1,1,1
620,mrphysh,1,1,1,1
621,ms_lebeau,1,1,1,1
622,mstiuso,1,1,1,1
623,myforevername,1,1,1,1
624,ninasuls,1,1,1,1
625,ninjae-oyelude,1,1,1,1
626,omar_wael_8A,1,1,1,1
627,pd5ws7BE,1,1,1,1
630,puppy545,1,1,1,1
631,robert_andrei_n,1,1,1,1
632,s613314,1,1,1,1
633,s643190,1,1,1,1
634,scarybois12341234,1,1,1,1
635,shaun45,1,1,1,1
636,shruthi_811,1,1,1,1
637,sprock9352,1,1,1,1
638,susiew899,1,1,1,1
639,tellerialur,1,1,1,1
640,tescou18,1,1,1,1
641,tinkercad10112,1,1,1,1
642,tomeu2003,1,1,1,1
643,torredanel,1,1,1,1
644,transformers___25,1,1,1,1
645,ugandan_tails_brodah,1,1,1,1
646,ultraeevee123,1,1,1,1
647,vaarmas05,1,1,1,1
648,veronicaborba28,1,1,1,1
649,xXDRITTENXx,1,1,1,1
650,ycmoon55,1,1,1,1
651,yvng_slvmp,1,1,1,1
652,zachxdlol,1,1,1,1
653,--ImHumanToo--,0,0,0,0
654,-Aesthetic-Seashell-,0,0,0,0
655,18b3_natan,0,0,0,0
658,Andre_Arts,0,0,0,0
659,AnimeKnight2,0,0,0,0
660,Anime_QueenYT,0,0,0,0
661,Asgardian_Aesthetics,0,0,0,0
662,BriannaBSB2,0,0,0,0
664,CodingGenius3103,0,0,0,0
665,DXD_HUNTER0021,0,0,0,0
668,Eeveelutions55,0,0,0,0
670,Firestar9lives,0,0,0,0
672,Hondenfan2009,0,0,0,0
673,Htass,0,0,0,0
674,IITissues,0,0,0,0
675,Inky_and_Azzy,0,0,0,0
679,Jason-Tatum,0,0,0,0
681,JoshuaAnimations1234,0,0,0,0
683,Kunithecat,0,0,0,0
684,Lancer632,0,0,0,0
685,Lilac2345,0,0,0,0
686,LpsWarriorWolf,0,0,0,0
688,Mermaid_cat21,0,0,0,0
689,MikeyNsb2,0,0,0,0
690,Moonlight_Warrior,0,0,0,0
691,Nuubya,0,0,0,0
692,PandaCrazyannagirl,0,0,0,0
693,PhoenixRising11,0,0,0,0
697,QwertyMaker2019,0,0,0,0
698,Razbolo,0,0,0,0
700,Rufat_1isback,0,0,0,0
701,Shadow_Heart1,0,0,0,0
702,SilentAndSmart,0,0,0,0
704,Slyveon_Productions,0,0,0,0
706,Soonah24,0,0,0,0
707,SrDerpAlot,0,0,0,0
709,Warrior_Cat_Lover___,0,0,0,0
711,WolfFanfare,0,0,0,0
713,_-Anti_Glitch_Sans-_,0,0,0,0
716,adhareshwar14,0,0,0,0
718,anonymousunicorns,0,0,0,0
719,arielcam1241,0,0,0,0
720,canofscratch2,0,0,0,0
722,chara_night,0,0,0,0
727,cs2445691,0,0,0,0
730,cs2518334,0,0,0,0
731,djfoxeh,0,0,0,0
732,edwardmusic,0,0,0,0
735,gian12345678,0,0,0,0
736,holden1259,0,0,0,0
740,jiyeon__,0,0,0,0
741,jordancooper1234,0,0,0,0
742,joselih2019,0,0,0,0
744,lipstickgirl109,0,0,0,0
745,lishatek,0,0,0,0
746,louis62280,0,0,0,0
747,mdiaz1300,0,0,0,0
750,nutting,0,0,0,0
751,rikpop20,0,0,0,0
754,soscruch,0,0,0,0
758,wafflegirraffe200,0,0,0,0
759,wsmith16384,0,0,0,0
761,ysuperson,0,0,0,0
762,zdunee,0,0,0,0
763,-Kattilem-,1,1,1,1
765,012368kc,1,1,1,1
766,2000054973,1,1,1,1
767,217170036,1,1,1,1
768,2305415,1,1,1,1
769,27PSCHUMANN,1,1,1,1
772,565420,1,1,1,1
773,6613022457,1,1,1,1
774,8011353,1,1,1,1
775,8011364nl,1,1,1,1
776,80399794wb,1,1,1,1
778,AI1234567890,1,1,1,1
779,ALI-A_XD,1,1,1,1
780,AgustoConMiArbusto,1,1,1,1
781,Asterium,1,1,1,1
782,Benjis_Burgers,1,1,1,1
783,Bielicke3824,1,1,1,1
785,BossMane_Trell2x,1,1,1,1
786,Braveheart_Mageclan,1,1,1,1
787,BroYota94,1,1,1,1
788,CSnow2019,1,1,1,1
789,Capolot,1,1,1,1
790,Chebbycraft34,1,1,1,1
791,Chimps62,1,1,1,1
792,Chris136_,1,1,1,1
793,ChristopherSolander,1,1,1,1
794,Cib05,1,1,1,1
796,CoolChicken666,1,1,1,1
797,CorsoScratchTrento,1,1,1,1
798,CuteLittleCatGirl,1,1,1,1
800,Daniela5c,1,1,1,1
801,DarioPA,1,1,1,1
802,DespacitoSpiderVEVO,1,1,1,1
803,Dianine,1,1,1,1
804,Digitalwerkstatt-DUS,1,1,1,1
805,EGES4321,1,1,1,1
807,EJMoise,1,1,1,1
809,Eddie_Murphy,1,1,1,1
810,ElliotHawins,1,1,1,1
811,Enderloser1,1,1,1,1
812,FishyToons2,1,1,1,1
813,FrostedMoon0517,1,1,1,1
814,GAdoge,1,1,1,1
815,GWaddell19,1,1,1,1
816,GahooleOwl123,1,1,1,1
817,Grizzly541,1,1,1,1
818,GymnasticsWOW,1,1,1,1
819,HBgoingYEE,1,1,1,1
820,Hailey_ScratchClass,1,1,1,1
821,Hawkfirefilms,1,1,1,1
822,IMBOBYO773,1,1,1,1
823,JM347827,1,1,1,1
824,JW254100,1,1,1,1
825,Jfaraci1,1,1,1,1
826,Johny_Johny_abc,1,1,1,1
828,KM200737,1,1,1,1
829,Katie_dogcat16,1,1,1,1
830,KhalilahJ,1,1,1,1
831,KimonoFox,1,1,1,1
832,Koharu_Seto,1,1,1,1
834,LauLea79,1,1,1,1
835,Legoman6480,1,1,1,1
837,LoveJesus227,1,1,1,1
839,MM000005,1,1,1,1
840,MMFCS19,1,1,1,1
841,MarshmelloThings,1,1,1,1
842,Melanieluna07,1,1,1,1
843,MikellinaWoman,1,1,1,1
844,Minellen,1,1,1,1
845,MushMan10,1,1,1,1
846,NathalieGreen,1,1,1,1
847,Neilitz,1,1,1,1
848,NickLee2,1,1,1,1
849,NinjaMyaRa,1,1,1,1
850,OlinSPF,1,1,1,1
851,OliveEatzBananas,1,1,1,1
852,OrangeJuice47,1,1,1,1
853,Phia8000,1,1,1,1
855,PrestonFlameboy,1,1,1,1
856,ProKittyMeowMeow,1,1,1,1
858,Roman205,1,1,1,1
859,SE3271,1,1,1,1
860,SakuraSkyGacha,1,1,1,1
861,SarMar2018,1,1,1,1
864,Shaquille_Oatmeal2,1,1,1,1
865,Skippy_Mcscooter,1,1,1,1
866,Socc3rdude17,1,1,1,1
867,Spideyboy200,1,1,1,1
868,Tariqadams,1,1,1,1
869,TayteDMSC1,1,1,1,1
872,The_Derp_Cat,1,1,1,1
873,Tinytimrobot,1,1,1,1
875,UnstripedZebraAwards,1,1,1,1
878,WitherDude1,1,1,1,1
879,WolfieWuff,1,1,1,1
881,YourDailyContent,1,1,1,1
882,ZurgDan,1,1,1,1
883,achuffk21,1,1,1,1
884,adorax36,1,1,1,1
886,alexesre,1,1,1,1
888,axsavix55555,1,1,1,1
889,b36016,1,1,1,1
890,bannanajim709,1,1,1,1
891,barnicleboy2828,1,1,1,1
892,bcr2019ehs,1,1,1,1
893,beaubuffalo,1,1,1,1
894,benj658a,1,1,1,1
895,c1680403,1,1,1,1
896,camhoops,1,1,1,1
897,carlos-herrero,1,1,1,1
898,carlosanimeyugioh,1,1,1,1
899,certifiedlemon,1,1,1,1
900,charlierowe481,1,1,1,1
901,chloh04,1,1,1,1
902,coolhck,1,1,1,1
903,cruz-raf000,1,1,1,1
904,cs2209358,1,1,1,1
905,cs2252118,1,1,1,1
906,cs2328000,1,1,1,1
908,cs2357771,1,1,1,1
909,cs2358916,1,1,1,1
910,cs2360316,1,1,1,1
911,cs2363135,1,1,1,1
915,cs2391240,1,1,1,1
916,cs2391244,1,1,1,1
917,cs2391254,1,1,1,1
918,cs2407731,1,1,1,1
919,cs2423083,1,1,1,1
921,cs2439594,1,1,1,1
922,cs2446808,1,1,1,1
925,cs2467546,1,1,1,1
928,cs2531585,1,1,1,1
929,cs2553842,1,1,1,1
931,cs2608154,1,1,1,1
932,cs2622260,1,1,1,1
933,cs2909597,1,1,1,1
934,cs3164473,1,1,1,1
935,cs3460695,1,1,1,1
936,cs982552,1,1,1,1
937,cuccinello_mia,1,1,1,1
938,cwkdavid,1,1,1,1
939,daiibr11,1,1,1,1
940,daniel980215,1,1,1,1
941,dasgar72,1,1,1,1
942,dee-art-account,1,1,1,1
943,dianmine,1,1,1,1
945,eluna0041,1,1,1,1
946,eminurkov20,1,1,1,1
947,energizedcoder,1,1,1,1
948,ernestoceu,1,1,1,1
949,fesarabj54,1,1,1,1
950,frankiemaher,1,1,1,1
951,frodriguez19,1,1,1,1
953,gd1_5444,1,1,1,1
955,glo_dm,1,1,1,1
957,graeva2018,1,1,1,1
958,green677,1,1,1,1
959,hbu03-13,1,1,1,1
961,heyitsz_me,1,1,1,1
962,hsmcknuckles,1,1,1,1
963,hunarkx,1,1,1,1
964,invaderCVH,1,1,1,1
965,jackluigi,1,1,1,1
966,jasmith22,1,1,1,1
967,javohask18,1,1,1,1
968,jgrande0011,1,1,1,1
969,jjmouriz,1,1,1,1
970,joanbanlles,1,1,1,1
971,joaovitorsmiguel12,1,1,1,1
972,joseleg008,1,1,1,1
973,katlyne08,1,1,1,1
974,kirbystarlord32,1,1,1,1
976,kvelazqu0045,1,1,1,1
977,lilkronic,1,1,1,1
978,lime_Yui,1,1,1,1
979,ly456789,1,1,1,1
980,madhamp,1,1,1,1
981,masonshhs,1,1,1,1
982,mcompan05,1,1,1,1
983,miafos18,1,1,1,1
984,michael659,1,1,1,1
985,miistrosity,1,1,1,1
987,nagrombill,1,1,1,1
990,ninbordeaux,1,1,1,1
991,ninjalaynem,1,1,1,1
992,notkindra,1,1,1,1
993,ohinson13,1,1,1,1
994,olierwalker,1,1,1,1
996,panda4369,1,1,1,1
998,pedrineitor111,1,1,1,1
1000,pikachu_rules0,1,1,1,1
1001,pilotrome,1,1,1,1
1002,profheloize,1,1,1,1
1003,programmerpaige,1,1,1,1
1004,rahul_tulasi,1,1,1,1
1006,respectforluigi,1,1,1,1
1007,rockefellerm,1,1,1,1
1008,s318240,1,1,1,1
1009,s321709,1,1,1,1
1010,saki646,1,1,1,1
1011,saray6e,1,1,1,1
1012,secrect_mongral,1,1,1,1
1013,sfa19,1,1,1,1
1014,shightseemed,1,1,1,1
1015,snapecoderbff,1,1,1,1
1017,speaksy02,1,1,1,1
1018,spebai18,1,1,1,1
1019,sqidney26,1,1,1,1
1020,stampy935,1,1,1,1
1022,tain0209,1,1,1,1
1023,tiger6167,1,1,1,1
1024,tinslben21,1,1,1,1
1026,unicorno09,1,1,1,1
1027,vincent-ronhovde,1,1,1,1
1028,waohz,1,1,1,1
1031,wolverine60951,1,1,1,1
1032,xXseroloXx,1,1,1,1
1033,young1211,1,1,1,1
1035,18b3_cy,0,0,0,0
1038,67Scratch,0,0,0,0
1039,93jibakoma,0,0,0,0
1041,AZTroisieme,0,0,0,0
1042,AlyssaDSB2,0,0,0,0
1045,BongoTheWolf,0,0,0,0
1048,D1715460,0,0,0,0
1049,DADER56,0,0,0,0
1050,DKCARR2006,0,0,0,0
1051,Daiveon123,0,0,0,0
1052,GachaBunnyGirl,0,0,0,0
